,uid,reg_date,device,gender,country,age,Flag
2954,54891133.0,2017-08-23T00:00:00Z,and,F,BRA,28,Test
2955,34053317.0,2017-08-22T00:00:00Z,and,F,TUR,25,Test
2956,85185035.0,2017-12-17T00:00:00Z,iOS,F,USA,22,Control
2957,65596163.0,2015-12-06T00:00:00Z,and,F,DEU,31,Control
2958,40092265.0,2017-07-08T00:00:00Z,and,F,BRA,35,Control
2959,98077689.0,2018-03-11T00:00:00Z,and,M,DEU,18,Test
2960,43186811.0,2018-02-10T00:00:00Z,and,F,BRA,16,Test
2961,52044343.0,2016-05-10T00:00:00Z,and,M,BRA,44,Control
2962,93426075.0,2017-04-11T00:00:00Z,and,M,USA,26,Test
2963,36602992.0,2017-11-06T00:00:00Z,and,M,BRA,31,Test
2964,47596187.0,2017-12-14T00:00:00Z,and,F,FRA,17,Test
2965,46266011.0,2017-08-08T00:00:00Z,and,M,USA,25,Control
2966,60039576.0,2017-09-08T00:00:00Z,and,F,DEU,31,Control
2967,35617953.0,2017-08-26T00:00:00Z,iOS,F,USA,20,Test
2968,31555021.0,2017-06-05T00:00:00Z,and,M,USA,26,Test
2969,71812474.0,2018-01-10T00:00:00Z,iOS,F,BRA,23,Control
2970,55571803.0,2016-04-06T00:00:00Z,iOS,M,DEU,18,Control
2971,83862347.0,2018-03-06T00:00:00Z,and,F,USA,18,Test
2972,35286710.0,2016-12-29T00:00:00Z,iOS,M,TUR,19,Control
2973,52309960.0,2017-12-18T00:00:00Z,and,F,BRA,23,Test
2974,85912875.0,2016-05-03T00:00:00Z,iOS,M,BRA,25,Test
2975,63874406.0,2017-11-13T00:00:00Z,and,F,TUR,15,Control
2976,91038419.0,2016-04-25T00:00:00Z,and,M,USA,15,Test
2977,67798516.0,2018-01-19T00:00:00Z,and,M,CAN,15,Test
2978,25888195.0,2016-12-27T00:00:00Z,and,F,TUR,31,Test
2979,91235288.0,2017-12-06T00:00:00Z,and,M,USA,15,Control
2980,40791163.0,2016-12-03T00:00:00Z,iOS,M,FRA,18,Test
2981,80406941.0,2016-05-27T00:00:00Z,and,F,USA,18,Test
2982,22504413.0,2017-08-23T00:00:00Z,iOS,F,USA,19,Test
2983,82135797.0,2017-04-22T00:00:00Z,and,F,BRA,31,Control
2984,48565424.0,2018-03-17T00:00:00Z,iOS,M,CAN,18,Control
2985,82886649.0,2015-11-23T00:00:00Z,iOS,M,USA,27,Control
2986,16167868.0,2015-09-28T00:00:00Z,and,F,DEU,27,Control
2987,53079354.0,2017-07-11T00:00:00Z,iOS,F,USA,15,Test
2988,80158195.0,2018-01-26T00:00:00Z,iOS,M,BRA,27,Test
2989,96282488.0,2016-07-09T00:00:00Z,and,F,TUR,32,Test
2990,95656310.0,2018-01-19T00:00:00Z,and,F,USA,34,Test
2991,98531496.0,2015-11-29T00:00:00Z,and,M,BRA,19,Control
2992,68552578.0,2017-10-16T00:00:00Z,and,F,USA,24,Control
2993,43504265.0,2016-05-01T00:00:00Z,iOS,F,USA,28,Control
2994,98114339.0,2016-07-21T00:00:00Z,and,M,BRA,19,Test
2995,23484369.0,2017-08-18T00:00:00Z,iOS,M,BRA,21,Control
2996,37998584.0,2017-09-11T00:00:00Z,iOS,M,USA,25,Control
2997,18263839.0,2017-04-17T00:00:00Z,iOS,F,CAN,22,Control
2998,88425174.0,2017-12-02T00:00:00Z,and,F,USA,38,Control
2999,98122943.0,2016-02-10T00:00:00Z,and,M,CAN,20,Test
3000,32094711.0,2017-05-03T00:00:00Z,and,F,USA,17,Test
3001,34613781.0,2017-07-05T00:00:00Z,and,M,USA,28,Control
3002,89011732.0,2018-03-13T00:00:00Z,iOS,F,USA,15,Control
3003,47334181.0,2017-07-07T00:00:00Z,iOS,F,DEU,26,Test
3004,83313764.0,2018-01-30T00:00:00Z,and,M,USA,19,Test
3005,93994917.0,2017-08-09T00:00:00Z,and,M,BRA,20,Test
3006,58511845.0,2018-01-07T00:00:00Z,iOS,F,USA,36,Control
3007,34256664.0,2017-08-14T00:00:00Z,iOS,F,USA,19,Test
3008,79892079.0,2018-02-15T00:00:00Z,and,M,USA,60,Test
3009,39152049.0,2017-08-04T00:00:00Z,and,M,TUR,18,Test
3010,19492015.0,2017-09-16T00:00:00Z,and,M,TUR,28,Test
3011,59463309.0,2018-03-15T00:00:00Z,iOS,F,USA,23,Test
3012,60228247.0,2017-09-20T00:00:00Z,and,F,USA,16,Control
3013,86502503.0,2016-05-28T00:00:00Z,iOS,F,FRA,31,Test
3014,77367607.0,2017-01-22T00:00:00Z,and,F,FRA,44,Test
3015,99561013.0,2017-10-01T00:00:00Z,iOS,F,TUR,18,Control
3016,76507717.0,2018-02-23T00:00:00Z,iOS,F,CAN,61,Control
3017,93489921.0,2018-01-16T00:00:00Z,and,M,DEU,19,Test
3018,90359690.0,2017-12-31T00:00:00Z,iOS,F,USA,57,Test
3019,73983881.0,2018-01-17T00:00:00Z,iOS,M,BRA,36,Test
3020,95481632.0,2017-08-19T00:00:00Z,iOS,M,BRA,16,Control
3021,37191637.0,2018-02-08T00:00:00Z,and,M,USA,26,Test
3022,42396858.0,2017-11-27T00:00:00Z,and,F,CAN,29,Test
3023,90925812.0,2018-01-13T00:00:00Z,and,F,CAN,31,Control
3024,46036537.0,2015-05-29T00:00:00Z,iOS,M,BRA,24,Test
3025,63082432.0,2016-11-27T00:00:00Z,iOS,M,TUR,20,Control
3026,89795156.0,2016-10-08T00:00:00Z,iOS,F,TUR,44,Test
3027,93774138.0,2016-05-02T00:00:00Z,iOS,F,TUR,17,Test
3028,53539756.0,2018-02-12T00:00:00Z,iOS,F,BRA,19,Test
3029,55530598.0,2018-02-20T00:00:00Z,and,M,USA,27,Test
3030,56633734.0,2018-03-07T00:00:00Z,and,M,USA,26,Test
3031,23454714.0,2017-12-18T00:00:00Z,and,F,BRA,21,Control
3032,61752917.0,2016-02-18T00:00:00Z,iOS,M,FRA,16,Test
3033,64561718.0,2017-11-12T00:00:00Z,and,F,USA,22,Test
3034,80363280.0,2016-03-04T00:00:00Z,and,M,USA,18,Control
3035,35038840.0,2016-12-15T00:00:00Z,and,M,DEU,16,Test
3036,45989260.0,2017-03-22T00:00:00Z,and,M,CAN,16,Test
3037,70789104.0,2018-01-13T00:00:00Z,iOS,M,BRA,16,Test
3038,27429836.0,2018-03-04T00:00:00Z,and,F,USA,16,Test
3039,32276518.0,2017-12-25T00:00:00Z,iOS,F,USA,19,Test
3040,91424606.0,2017-07-26T00:00:00Z,iOS,F,USA,30,Control
3041,70385007.0,2018-03-12T00:00:00Z,iOS,M,USA,46,Control
3042,48288628.0,2016-09-24T00:00:00Z,and,F,TUR,26,Control
3043,49229487.0,2017-02-23T00:00:00Z,and,M,BRA,15,Test
3044,69030879.0,2018-02-19T00:00:00Z,iOS,M,USA,18,Control
3045,63409657.0,2017-02-19T00:00:00Z,and,F,USA,27,Test
3046,41362465.0,2018-03-14T00:00:00Z,and,M,TUR,23,Control
3047,61336274.0,2017-11-10T00:00:00Z,and,F,USA,32,Test
3048,68475317.0,2018-03-17T00:00:00Z,and,M,TUR,53,Test
3049,81560886.0,2018-01-26T00:00:00Z,and,F,DEU,22,Test
3050,13874408.0,2017-01-27T00:00:00Z,and,F,USA,17,Control
3051,62948265.0,2018-01-21T00:00:00Z,iOS,F,USA,23,Control
3052,79401998.0,2017-06-13T00:00:00Z,iOS,F,BRA,28,Control
3053,17157715.0,2017-12-16T00:00:00Z,and,F,CAN,32,Test
3054,72672553.0,2016-06-30T00:00:00Z,and,F,BRA,17,Control
3055,76714747.0,2018-03-06T00:00:00Z,and,M,BRA,16,Test
3056,58417681.0,2016-01-25T00:00:00Z,iOS,F,USA,28,Control
3057,82424171.0,2017-06-26T00:00:00Z,iOS,M,FRA,28,Test
3058,25134497.0,2015-11-13T00:00:00Z,iOS,F,USA,30,Control
3059,21065998.0,2017-11-03T00:00:00Z,iOS,M,BRA,15,Test
3060,64577723.0,2016-12-13T00:00:00Z,and,F,BRA,20,Control
3061,49417770.0,2018-03-07T00:00:00Z,and,M,TUR,20,Test
3062,17866987.0,2015-12-30T00:00:00Z,and,M,BRA,28,Control
3063,44904552.0,2017-07-26T00:00:00Z,and,F,USA,26,Control
3064,89066234.0,2018-01-15T00:00:00Z,and,M,DEU,17,Test
3065,66716648.0,2018-01-01T00:00:00Z,and,F,DEU,15,Control
3066,36367940.0,2016-04-25T00:00:00Z,and,M,TUR,18,Control
3067,11809590.0,2016-04-28T00:00:00Z,iOS,F,DEU,37,Control
3068,97301624.0,2018-01-30T00:00:00Z,iOS,F,DEU,18,Test
3069,58914553.0,2016-08-23T00:00:00Z,iOS,F,BRA,30,Test
3070,56588332.0,2018-01-10T00:00:00Z,and,M,USA,65,Control
3071,91718203.0,2017-10-11T00:00:00Z,iOS,M,USA,17,Test
3072,67081054.0,2017-06-05T00:00:00Z,and,F,DEU,36,Test
3073,36777946.0,2017-02-11T00:00:00Z,and,M,BRA,24,Test
3074,30452554.0,2017-09-24T00:00:00Z,iOS,M,TUR,17,Test
3075,20771598.0,2015-12-20T00:00:00Z,iOS,F,TUR,26,Control
3076,73156828.0,2017-12-07T00:00:00Z,and,F,BRA,16,Test
3077,93581551.0,2016-10-05T00:00:00Z,and,F,FRA,55,Control
3078,38138528.0,2017-03-08T00:00:00Z,and,M,BRA,16,Test
3079,18852279.0,2017-12-05T00:00:00Z,iOS,F,FRA,27,Control
3080,90807386.0,2018-02-26T00:00:00Z,and,M,BRA,32,Test
3081,39790818.0,2015-04-27T00:00:00Z,and,F,USA,15,Control
3082,56655923.0,2017-09-15T00:00:00Z,and,F,DEU,24,Control
3083,17039482.0,2017-12-29T00:00:00Z,iOS,M,BRA,58,Test
3084,96100167.0,2016-12-05T00:00:00Z,and,M,CAN,16,Test
3085,67964589.0,2015-11-22T00:00:00Z,and,F,DEU,25,Control
3086,33075608.0,2017-10-08T00:00:00Z,and,M,BRA,17,Control
3087,96764152.0,2016-08-19T00:00:00Z,and,F,FRA,22,Test
3088,45072760.0,2017-11-14T00:00:00Z,and,M,FRA,28,Test
3089,59111983.0,2018-03-12T00:00:00Z,and,F,CAN,28,Control
3090,80754559.0,2018-02-24T00:00:00Z,and,F,DEU,38,Test
3091,14566281.0,2018-03-11T00:00:00Z,iOS,F,DEU,16,Test
3092,95795688.0,2018-01-13T00:00:00Z,iOS,F,BRA,21,Control
3093,15514062.0,2016-08-12T00:00:00Z,and,M,TUR,15,Test
3094,99135902.0,2016-05-05T00:00:00Z,iOS,M,USA,15,Test
3095,46083136.0,2018-01-07T00:00:00Z,and,M,FRA,20,Test
3096,78745251.0,2017-06-03T00:00:00Z,and,M,USA,15,Test
3097,74459963.0,2018-02-02T00:00:00Z,and,M,BRA,18,Control
3098,50288707.0,2017-11-07T00:00:00Z,and,M,BRA,37,Control
3099,51361059.0,2017-05-21T00:00:00Z,and,M,USA,41,Test
3100,67527826.0,2017-12-22T00:00:00Z,and,M,BRA,18,Control
3101,14534865.0,2017-06-29T00:00:00Z,iOS,M,USA,30,Test
3102,36380501.0,2017-01-15T00:00:00Z,and,F,FRA,17,Test
3103,20417184.0,2017-03-30T00:00:00Z,and,M,BRA,24,Control
3104,75271614.0,2017-06-18T00:00:00Z,and,M,TUR,16,Test
3105,70253108.0,2017-02-10T00:00:00Z,iOS,F,USA,29,Control
3106,51598549.0,2017-01-29T00:00:00Z,iOS,M,USA,20,Test
3107,86941231.0,2016-12-14T00:00:00Z,and,M,TUR,32,Test
3108,66628225.0,2018-01-08T00:00:00Z,and,F,CAN,15,Control
3109,85158494.0,2017-05-25T00:00:00Z,and,M,BRA,18,Test
3110,17161108.0,2016-01-15T00:00:00Z,iOS,M,USA,16,Test
3111,78931619.0,2018-03-02T00:00:00Z,iOS,F,FRA,20,Test
3112,46593914.0,2017-04-06T00:00:00Z,and,F,FRA,19,Test
3113,96156414.0,2018-02-21T00:00:00Z,and,M,USA,16,Test
3114,11513250.0,2018-02-22T00:00:00Z,iOS,F,USA,18,Control
3115,35458603.0,2017-04-24T00:00:00Z,and,F,BRA,33,Control
3116,38729331.0,2017-09-26T00:00:00Z,and,M,BRA,41,Test
3117,47070017.0,2017-05-24T00:00:00Z,and,F,TUR,24,Test
3118,56715726.0,2017-11-06T00:00:00Z,iOS,F,CAN,32,Control
3119,54985552.0,2017-09-05T00:00:00Z,and,M,FRA,29,Control
3120,41393900.0,2017-08-13T00:00:00Z,and,F,BRA,17,Test
3121,97568038.0,2018-03-07T00:00:00Z,iOS,M,BRA,19,Control
3122,34741354.0,2018-03-14T00:00:00Z,iOS,M,USA,18,Test
3123,62989297.0,2017-12-18T00:00:00Z,and,F,CAN,15,Test
3124,23783655.0,2015-11-09T00:00:00Z,and,M,BRA,31,Control
3125,50454285.0,2017-09-22T00:00:00Z,and,M,DEU,18,Test
3126,25280279.0,2018-03-06T00:00:00Z,iOS,M,BRA,21,Control
3127,54297343.0,2016-10-27T00:00:00Z,and,F,USA,19,Control
3128,81292297.0,2017-07-03T00:00:00Z,and,M,BRA,18,Test
3129,46915570.0,2016-06-12T00:00:00Z,and,M,USA,20,Control
3130,80674824.0,2017-11-09T00:00:00Z,and,F,BRA,23,Control
3131,60123004.0,2016-10-10T00:00:00Z,iOS,F,CAN,65,Test
3132,34652038.0,2018-02-07T00:00:00Z,iOS,F,CAN,25,Control
3133,32576473.0,2018-03-14T00:00:00Z,iOS,F,USA,47,Test
3134,46397958.0,2017-01-17T00:00:00Z,and,F,USA,16,Test
3135,90799774.0,2017-04-15T00:00:00Z,and,F,USA,23,Control
3136,11873330.0,2016-01-25T00:00:00Z,and,M,DEU,21,Test
3137,36451162.0,2018-02-05T00:00:00Z,and,F,DEU,19,Test
3138,82188207.0,2017-11-28T00:00:00Z,and,F,DEU,15,Control
3139,64947937.0,2017-01-26T00:00:00Z,and,F,TUR,31,Control
3140,36578068.0,2018-03-09T00:00:00Z,and,M,BRA,15,Control
3141,90224949.0,2017-12-28T00:00:00Z,iOS,M,TUR,22,Control
3142,66378609.0,2018-03-14T00:00:00Z,iOS,F,FRA,33,Test
3143,64646851.0,2017-02-20T00:00:00Z,and,M,USA,15,Test
3144,78550161.0,2018-01-06T00:00:00Z,iOS,M,USA,22,Control
3145,13231721.0,2017-03-30T00:00:00Z,iOS,F,BRA,15,Control
3146,91921795.0,2017-02-08T00:00:00Z,and,F,USA,17,Test
3147,53472994.0,2018-02-24T00:00:00Z,iOS,M,FRA,16,Control
3148,81768530.0,2016-02-16T00:00:00Z,and,F,USA,21,Test
3149,99286842.0,2018-02-24T00:00:00Z,and,M,BRA,21,Control
3150,75972343.0,2017-05-06T00:00:00Z,and,F,TUR,16,Test
3151,23137676.0,2018-02-06T00:00:00Z,iOS,F,DEU,25,Control
3152,13707223.0,2016-06-21T00:00:00Z,and,F,USA,25,Test
3153,25889970.0,2016-06-16T00:00:00Z,iOS,F,FRA,23,Test
3154,69303775.0,2017-10-27T00:00:00Z,iOS,M,USA,17,Test
3155,21150184.0,2017-09-06T00:00:00Z,iOS,F,CAN,25,Control
3156,34110705.0,2018-01-25T00:00:00Z,iOS,F,BRA,28,Test
3157,41217161.0,2015-08-26T00:00:00Z,iOS,M,TUR,17,Control
3158,74682096.0,2017-07-31T00:00:00Z,and,F,USA,18,Test
3159,78827675.0,2015-04-24T00:00:00Z,iOS,F,USA,18,Control
3160,90692872.0,2018-03-05T00:00:00Z,and,F,FRA,16,Control
3161,41854684.0,2017-03-20T00:00:00Z,and,F,USA,44,Control
3162,67972857.0,2015-05-23T00:00:00Z,and,M,USA,18,Test
3163,14137740.0,2018-01-01T00:00:00Z,and,F,BRA,35,Control
3164,90664390.0,2017-12-25T00:00:00Z,and,F,USA,16,Test
3165,21812373.0,2017-12-14T00:00:00Z,and,F,USA,16,Test
3166,48178398.0,2017-09-29T00:00:00Z,and,M,BRA,16,Control
3167,34799843.0,2017-06-13T00:00:00Z,and,M,USA,30,Test
3168,16391852.0,2018-03-04T00:00:00Z,and,M,USA,16,Test
3169,50511591.0,2015-08-01T00:00:00Z,iOS,F,DEU,16,Test
3170,52837657.0,2017-07-24T00:00:00Z,and,M,USA,16,Control
3171,58494212.0,2017-10-16T00:00:00Z,and,M,USA,43,Test
3172,51713317.0,2016-10-05T00:00:00Z,and,M,TUR,15,Test
3173,38580781.0,2017-06-27T00:00:00Z,iOS,F,USA,19,Control
3174,26949214.0,2018-03-18T00:00:00Z,and,M,USA,16,Test
3175,12626622.0,2017-03-11T00:00:00Z,and,M,BRA,15,Test
3176,18742541.0,2017-06-07T00:00:00Z,and,M,USA,31,Test
3177,72627600.0,2017-03-01T00:00:00Z,and,M,USA,36,Test
3178,42934045.0,2018-02-18T00:00:00Z,and,M,USA,19,Test
3179,36193717.0,2017-03-30T00:00:00Z,and,M,TUR,15,Control
3180,54706703.0,2016-09-17T00:00:00Z,and,F,USA,16,Test
3181,28802774.0,2017-11-09T00:00:00Z,iOS,M,USA,17,Control
3182,78783793.0,2017-07-18T00:00:00Z,and,M,USA,16,Test
3183,87515803.0,2016-11-21T00:00:00Z,and,F,USA,29,Control
3184,82764707.0,2018-03-05T00:00:00Z,iOS,F,CAN,40,Control
3185,57185725.0,2017-11-22T00:00:00Z,and,F,FRA,17,Test
3186,33352738.0,2017-10-16T00:00:00Z,iOS,M,DEU,19,Test
3187,53830217.0,2017-01-01T00:00:00Z,and,M,USA,38,Test
3188,49768268.0,2018-01-31T00:00:00Z,iOS,F,DEU,40,Control
3189,39493025.0,2016-12-17T00:00:00Z,iOS,F,BRA,19,Test
3190,49852249.0,2017-03-18T00:00:00Z,and,F,USA,37,Test
3191,49646136.0,2017-08-18T00:00:00Z,iOS,M,FRA,17,Test
3192,99403398.0,2018-01-16T00:00:00Z,iOS,M,USA,24,Test
3193,82865154.0,2016-06-06T00:00:00Z,and,F,BRA,15,Test
3194,80572818.0,2017-12-13T00:00:00Z,and,M,USA,30,Control
3195,50143843.0,2018-01-14T00:00:00Z,and,M,FRA,20,Control
3196,56713439.0,2017-10-19T00:00:00Z,and,F,USA,21,Control
3197,59106395.0,2017-10-27T00:00:00Z,and,M,BRA,18,Control
3198,47220274.0,2017-08-25T00:00:00Z,and,M,USA,25,Control
3199,43421389.0,2016-08-20T00:00:00Z,and,F,BRA,23,Control
3200,79112602.0,2015-07-20T00:00:00Z,iOS,M,DEU,30,Test
3201,12023146.0,2018-02-01T00:00:00Z,and,M,BRA,20,Test
3202,73538427.0,2017-06-03T00:00:00Z,and,F,BRA,22,Control
3203,90238458.0,2018-02-23T00:00:00Z,and,M,USA,15,Control
3204,28754604.0,2017-08-03T00:00:00Z,iOS,M,BRA,40,Control
3205,70049949.0,2016-08-27T00:00:00Z,iOS,F,BRA,15,Control
3206,56763246.0,2017-02-08T00:00:00Z,iOS,M,USA,42,Control
3207,66178155.0,2016-12-29T00:00:00Z,and,M,USA,26,Control
3208,80657304.0,2017-07-03T00:00:00Z,iOS,M,USA,18,Test
3209,54688189.0,2016-12-11T00:00:00Z,iOS,F,BRA,19,Test
3210,86883967.0,2017-04-05T00:00:00Z,and,F,USA,32,Test
3211,34315180.0,2018-01-30T00:00:00Z,and,M,BRA,25,Test
3212,21838581.0,2017-06-28T00:00:00Z,iOS,M,USA,45,Control
3213,70754640.0,2017-02-03T00:00:00Z,and,F,BRA,16,Test
3214,85373354.0,2017-06-02T00:00:00Z,and,F,USA,21,Test
3215,36133227.0,2016-03-08T00:00:00Z,and,M,USA,15,Test
3216,31919831.0,2018-02-11T00:00:00Z,iOS,F,USA,16,Control
3217,21179219.0,2018-01-18T00:00:00Z,iOS,F,BRA,16,Test
3218,91167453.0,2015-07-23T00:00:00Z,iOS,M,BRA,18,Test
3219,95885594.0,2017-11-24T00:00:00Z,and,M,USA,37,Test
3220,66880221.0,2015-09-02T00:00:00Z,iOS,F,USA,36,Control
3221,97306573.0,2017-12-30T00:00:00Z,and,F,TUR,17,Control
3222,66422050.0,2016-10-03T00:00:00Z,iOS,M,TUR,26,Test
3223,57297133.0,2017-11-14T00:00:00Z,and,M,TUR,20,Test
3224,19276139.0,2018-02-02T00:00:00Z,and,M,BRA,15,Test
3225,21955043.0,2017-06-02T00:00:00Z,and,F,USA,27,Control
3226,37922078.0,2018-02-23T00:00:00Z,and,M,BRA,26,Test
3227,55938012.0,2018-03-18T00:00:00Z,and,M,BRA,25,Control
3228,94001305.0,2016-06-07T00:00:00Z,iOS,F,CAN,15,Control
3229,94695237.0,2018-02-02T00:00:00Z,and,M,USA,23,Control
3230,49626208.0,2016-01-25T00:00:00Z,and,M,USA,20,Control
3231,89091751.0,2017-12-29T00:00:00Z,and,F,DEU,16,Control
3232,68633613.0,2016-05-27T00:00:00Z,and,M,BRA,34,Control
3233,39463379.0,2017-07-09T00:00:00Z,and,M,USA,26,Test
3234,49457793.0,2016-12-08T00:00:00Z,iOS,M,DEU,22,Test
3235,55410437.0,2018-02-23T00:00:00Z,iOS,F,USA,24,Test
3236,26906061.0,2018-03-01T00:00:00Z,iOS,M,BRA,16,Test
3237,54046612.0,2018-01-17T00:00:00Z,and,M,DEU,20,Control
3238,51588013.0,2016-07-20T00:00:00Z,iOS,M,DEU,16,Test
3239,63494421.0,2017-12-12T00:00:00Z,and,F,BRA,17,Test
3240,90159877.0,2015-12-27T00:00:00Z,iOS,F,USA,24,Control
3241,56488249.0,2016-07-03T00:00:00Z,and,F,FRA,28,Test
3242,62906797.0,2015-05-04T00:00:00Z,iOS,F,BRA,40,Test
3243,19688805.0,2017-09-29T00:00:00Z,iOS,M,BRA,16,Test
3244,24319499.0,2017-05-14T00:00:00Z,and,M,DEU,27,Test
3245,29961229.0,2018-03-13T00:00:00Z,and,F,DEU,22,Control
3246,42765195.0,2017-10-17T00:00:00Z,iOS,M,DEU,17,Control
3247,95493790.0,2017-07-19T00:00:00Z,and,M,USA,21,Control
3248,39923584.0,2017-04-29T00:00:00Z,iOS,F,USA,17,Control
3249,79185289.0,2017-06-20T00:00:00Z,and,F,BRA,35,Test
3250,16557891.0,2017-04-27T00:00:00Z,iOS,M,USA,31,Control
3251,46196294.0,2017-10-16T00:00:00Z,iOS,F,USA,56,Test
3252,23553016.0,2017-05-26T00:00:00Z,iOS,M,DEU,27,Test
3253,12270741.0,2017-11-04T00:00:00Z,iOS,M,FRA,21,Test
3254,92077426.0,2017-10-14T00:00:00Z,and,M,USA,15,Test
3255,23749076.0,2017-03-11T00:00:00Z,and,M,USA,17,Test
3256,73525680.0,2015-02-25T00:00:00Z,and,M,USA,24,Test
3257,39170408.0,2018-02-01T00:00:00Z,iOS,M,USA,21,Test
3258,36629516.0,2017-08-17T00:00:00Z,and,F,USA,31,Test
3259,88867673.0,2017-12-24T00:00:00Z,and,F,USA,30,Test
3260,36009758.0,2016-10-02T00:00:00Z,and,F,USA,16,Control
3261,34142052.0,2017-10-14T00:00:00Z,iOS,M,BRA,26,Test
3262,99959300.0,2017-12-07T00:00:00Z,and,M,USA,34,Test
3263,56504457.0,2018-03-14T00:00:00Z,iOS,F,BRA,17,Control
3264,33702562.0,2017-06-16T00:00:00Z,iOS,M,BRA,20,Test
3265,43385631.0,2017-06-24T00:00:00Z,and,F,BRA,25,Control
3266,40905963.0,2017-11-13T00:00:00Z,iOS,F,BRA,28,Test
3267,48003860.0,2018-01-07T00:00:00Z,iOS,F,DEU,28,Control
3268,14060635.0,2017-10-15T00:00:00Z,and,F,BRA,24,Test
3269,36933896.0,2018-01-30T00:00:00Z,iOS,F,DEU,15,Control
3270,95924183.0,2017-01-09T00:00:00Z,and,F,USA,19,Test
3271,30728100.0,2018-03-03T00:00:00Z,and,M,TUR,18,Test
3272,27500442.0,2018-01-08T00:00:00Z,iOS,M,USA,18,Control
3273,38715890.0,2017-03-25T00:00:00Z,iOS,M,BRA,23,Test
3274,25003238.0,2017-02-18T00:00:00Z,iOS,F,USA,20,Test
3275,46638783.0,2018-02-25T00:00:00Z,and,M,USA,18,Control
3276,24073229.0,2017-10-04T00:00:00Z,iOS,M,USA,25,Control
3277,72817794.0,2017-07-22T00:00:00Z,and,M,BRA,34,Test
3278,12192203.0,2016-02-14T00:00:00Z,and,M,USA,15,Control
3279,46074245.0,2017-12-31T00:00:00Z,and,F,TUR,15,Control
3280,40159125.0,2017-08-13T00:00:00Z,iOS,M,USA,30,Test
3281,41152742.0,2017-12-25T00:00:00Z,and,F,DEU,22,Control
3282,13514062.0,2016-10-06T00:00:00Z,iOS,M,BRA,22,Test
3283,23591815.0,2017-01-26T00:00:00Z,iOS,M,BRA,17,Test
3284,34928997.0,2017-09-22T00:00:00Z,iOS,F,USA,50,Test
3285,85453681.0,2015-07-19T00:00:00Z,iOS,F,FRA,15,Test
3286,18757836.0,2017-12-22T00:00:00Z,iOS,F,BRA,30,Control
3287,37429043.0,2018-02-14T00:00:00Z,iOS,F,BRA,26,Test
3288,63086491.0,2018-02-13T00:00:00Z,and,M,USA,30,Control
3289,66956522.0,2015-07-10T00:00:00Z,and,F,BRA,21,Test
3290,70154200.0,2018-01-08T00:00:00Z,iOS,F,BRA,36,Test
3291,72997078.0,2017-10-05T00:00:00Z,and,F,DEU,17,Test
3292,33116303.0,2017-08-14T00:00:00Z,and,F,DEU,46,Test
3293,51451437.0,2018-02-08T00:00:00Z,and,M,DEU,30,Test
3294,84798727.0,2016-06-01T00:00:00Z,iOS,M,USA,19,Test
3295,14885028.0,2018-03-05T00:00:00Z,and,F,CAN,24,Control
3296,54473542.0,2018-01-15T00:00:00Z,iOS,M,USA,19,Control
3297,54940867.0,2018-02-21T00:00:00Z,and,F,BRA,18,Test
3298,55565560.0,2017-12-29T00:00:00Z,and,F,USA,48,Test
3299,79668143.0,2017-07-17T00:00:00Z,and,F,USA,16,Test
3300,45812729.0,2018-03-11T00:00:00Z,and,F,TUR,49,Test
3301,79665346.0,2016-06-02T00:00:00Z,and,M,FRA,23,Test
3302,35286776.0,2017-02-13T00:00:00Z,iOS,F,BRA,15,Test
3303,71583122.0,2018-02-13T00:00:00Z,and,F,TUR,19,Control
3304,62558800.0,2017-10-26T00:00:00Z,and,M,USA,34,Control
3305,46030282.0,2017-11-05T00:00:00Z,iOS,F,BRA,40,Control
3306,93585241.0,2018-01-04T00:00:00Z,iOS,F,BRA,20,Control
3307,52513872.0,2016-11-07T00:00:00Z,and,F,USA,64,Test
3308,55169421.0,2017-04-23T00:00:00Z,iOS,M,TUR,36,Control
3309,39753484.0,2017-01-25T00:00:00Z,iOS,M,USA,18,Test
3310,72566838.0,2017-08-26T00:00:00Z,iOS,M,USA,17,Test
3311,63010175.0,2017-08-05T00:00:00Z,and,M,BRA,29,Control
3312,47937904.0,2016-09-26T00:00:00Z,and,F,BRA,35,Test
3313,52684032.0,2017-09-07T00:00:00Z,iOS,F,TUR,21,Test
3314,63739868.0,2015-04-22T00:00:00Z,and,M,TUR,35,Test
3315,23593198.0,2018-02-08T00:00:00Z,and,F,USA,16,Test
3316,56441885.0,2015-08-14T00:00:00Z,and,F,USA,28,Control
3317,12701057.0,2018-02-26T00:00:00Z,iOS,M,TUR,16,Control
3318,49176758.0,2017-10-15T00:00:00Z,iOS,F,BRA,17,Test
3319,30295444.0,2017-08-14T00:00:00Z,and,F,TUR,21,Test
3320,39436152.0,2017-10-27T00:00:00Z,iOS,M,BRA,18,Test
3321,18991543.0,2017-03-04T00:00:00Z,and,M,USA,17,Test
3322,81834213.0,2017-08-31T00:00:00Z,iOS,F,USA,30,Test
3323,27229586.0,2017-11-18T00:00:00Z,and,F,USA,21,Test
3324,58744633.0,2017-11-29T00:00:00Z,and,F,BRA,25,Test
3325,28171436.0,2015-01-16T00:00:00Z,and,F,BRA,15,Control
3326,60787143.0,2018-03-14T00:00:00Z,and,F,TUR,55,Control
